Question,Answer,Image Path
"What is the size of the apple in cm? Length, width and height.","Object apple has the following size:
Length: 9.86 cm,
width: 9.88 cm,
height: 7.13 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the bowl in cm? Length, width and height.","Object bowl has the following size:
Length: 32.61 cm,
width: 32.61 cm,
height: 13.03 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff2 in cm? Length, width and height.","Object kitchen_stuff2 has the following size:
Length: 7.76 cm,
width: 14.93 cm,
height: 13.2 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff2 in cm? Length, width and height.","Object kitchen_stuff2 has the following size:
Length: 7.76 cm,
width: 14.93 cm,
height: 13.2 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff2 in cm? Length, width and height.","Object kitchen_stuff2 has the following size:
Length: 7.76 cm,
width: 14.93 cm,
height: 13.2 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff2 in cm? Length, width and height.","Object kitchen_stuff2 has the following size:
Length: 4.07 cm,
width: 3.68 cm,
height: 9.75 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff2 in cm? Length, width and height.","Object kitchen_stuff2 has the following size:
Length: 4.07 cm,
width: 3.68 cm,
height: 9.75 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff2 in cm? Length, width and height.","Object kitchen_stuff2 has the following size:
Length: 8.62 cm,
width: 36.1 cm,
height: 50.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the fire_place in cm? Length, width and height.","Object fire_place has the following size:
Length: 53.0 cm,
width: 22.0 cm,
height: 4.4 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the hotplate in cm? Length, width and height.","Object hotplate has the following size:
Length: 52.9 cm,
width: 59.96 cm,
height: 0.71 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the teapot in cm? Length, width and height.","Object teapot has the following size:
Length: 22.37 cm,
width: 22.83 cm,
height: 17.69 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the pot2 in cm? Length, width and height.","Object pot2 has the following size:
Length: 19.99 cm,
width: 20.81 cm,
height: 10.58 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff in cm? Length, width and height.","Object kitchen_stuff has the following size:
Length: 2.38 cm,
width: 7.19 cm,
height: 38.34 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff in cm? Length, width and height.","Object kitchen_stuff has the following size:
Length: 4.43 cm,
width: 9.18 cm,
height: 36.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff in cm? Length, width and height.","Object kitchen_stuff has the following size:
Length: 2.02 cm,
width: 10.73 cm,
height: 37.94 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff in cm? Length, width and height.","Object kitchen_stuff has the following size:
Length: 0.76 cm,
width: 3.33 cm,
height: 37.89 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff in cm? Length, width and height.","Object kitchen_stuff has the following size:
Length: 3.34 cm,
width: 6.51 cm,
height: 38.37 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff in cm? Length, width and height.","Object kitchen_stuff has the following size:
Length: 5.45 cm,
width: 60.14 cm,
height: 3.42 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the pot1 in cm? Length, width and height.","Object pot1 has the following size:
Length: 19.45 cm,
width: 19.52 cm,
height: 8.94 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the paper_towel in cm? Length, width and height.","Object paper_towel has the following size:
Length: 13.23 cm,
width: 25.54 cm,
height: 19.25 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments2 in cm? Length, width and height.","Object condiments2 has the following size:
Length: 5.32 cm,
width: 4.73 cm,
height: 9.37 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments2 in cm? Length, width and height.","Object condiments2 has the following size:
Length: 3.68 cm,
width: 4.77 cm,
height: 9.37 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments2 in cm? Length, width and height.","Object condiments2 has the following size:
Length: 5.31 cm,
width: 5.36 cm,
height: 9.36 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments2 in cm? Length, width and height.","Object condiments2 has the following size:
Length: 5.31 cm,
width: 5.36 cm,
height: 9.37 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments2 in cm? Length, width and height.","Object condiments2 has the following size:
Length: 5.32 cm,
width: 4.73 cm,
height: 9.36 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments2 in cm? Length, width and height.","Object condiments2 has the following size:
Length: 21.68 cm,
width: 21.81 cm,
height: 14.71 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the plastic_boxes in cm? Length, width and height.","Object plastic_boxes has the following size:
Length: 19.85 cm,
width: 14.49 cm,
height: 7.35 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the plastic_boxes in cm? Length, width and height.","Object plastic_boxes has the following size:
Length: 19.1 cm,
width: 13.55 cm,
height: 5.33 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the plastic_boxes in cm? Length, width and height.","Object plastic_boxes has the following size:
Length: 26.38 cm,
width: 14.36 cm,
height: 5.33 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the bread in cm? Length, width and height.","Object bread has the following size:
Length: 14.79 cm,
width: 16.54 cm,
height: 7.51 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the bread in cm? Length, width and height.","Object bread has the following size:
Length: 13.93 cm,
width: 14.78 cm,
height: 0.81 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the bread_container in cm? Length, width and height.","Object bread_container has the following size:
Length: 40.0 cm,
width: 28.0 cm,
height: 12.32 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments in cm? Length, width and height.","Object condiments has the following size:
Length: 6.83 cm,
width: 6.86 cm,
height: 8.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments in cm? Length, width and height.","Object condiments has the following size:
Length: 6.83 cm,
width: 6.86 cm,
height: 8.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments in cm? Length, width and height.","Object condiments has the following size:
Length: 6.83 cm,
width: 6.86 cm,
height: 8.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments in cm? Length, width and height.","Object condiments has the following size:
Length: 6.83 cm,
width: 6.86 cm,
height: 8.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments in cm? Length, width and height.","Object condiments has the following size:
Length: 6.83 cm,
width: 6.86 cm,
height: 8.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments in cm? Length, width and height.","Object condiments has the following size:
Length: 6.83 cm,
width: 6.86 cm,
height: 8.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the condiments in cm? Length, width and height.","Object condiments has the following size:
Length: 27.59 cm,
width: 14.0 cm,
height: 16.99 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the bread_container2 in cm? Length, width and height.","Object bread_container2 has the following size:
Length: 30.79 cm,
width: 19.86 cm,
height: 12.98 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the knifes in cm? Length, width and height.","Object knifes has the following size:
Length: 12.49 cm,
width: 13.1 cm,
height: 20.02 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the knifes in cm? Length, width and height.","Object knifes has the following size:
Length: 3.26 cm,
width: 4.14 cm,
height: 10.41 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the knifes in cm? Length, width and height.","Object knifes has the following size:
Length: 3.26 cm,
width: 4.14 cm,
height: 10.41 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the knifes in cm? Length, width and height.","Object knifes has the following size:
Length: 3.26 cm,
width: 4.14 cm,
height: 10.41 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the knifes in cm? Length, width and height.","Object knifes has the following size:
Length: 3.26 cm,
width: 4.14 cm,
height: 10.41 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 5.96 cm,
width: 5.96 cm,
height: 12.1 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 8.08 cm,
width: 8.08 cm,
height: 4.63 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 6.26 cm,
width: 6.26 cm,
height: 4.72 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 6.26 cm,
width: 6.26 cm,
height: 4.72 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 5.96 cm,
width: 5.96 cm,
height: 12.1 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 7.85 cm,
width: 7.85 cm,
height: 4.63 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 34.03 cm,
width: 9.08 cm,
height: 2.81 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 8.18 cm,
width: 5.84 cm,
height: 20.24 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 7.96 cm,
width: 5.28 cm,
height: 20.24 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the kitchen_stuff3 in cm? Length, width and height.","Object kitchen_stuff3 has the following size:
Length: 6.69 cm,
width: 8.41 cm,
height: 20.24 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the cups in cm? Length, width and height.","Object cups has the following size:
Length: 5.97 cm,
width: 5.6 cm,
height: 5.48 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the cups in cm? Length, width and height.","Object cups has the following size:
Length: 6.62 cm,
width: 6.29 cm,
height: 6.18 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the cups in cm? Length, width and height.","Object cups has the following size:
Length: 34.0 cm,
width: 4.66 cm,
height: 10.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_010/images/scene_cam_00_final_preview/frame.0002.color.jpg
